student_id,study_time_hours,attendance_percentage,assignments_completed,lms_clicks,forum_participation,sleep_hours,internet_usage_hours,previous_grade,final_grade
2615,6,97,6,454,13,7.4,4.6,61,74.5
2616,8,97,9,126,15,5.7,1.6,38,71.5
2617,8,85,10,207,21,5.1,6.2,98,66.2
2618,6,91,8,283,16,5.9,4.8,62,50.4
2619,10,54,2,105,3,5.4,7.7,53,49.8
2620,3,85,1,343,12,4.4,2.3,98,51.6
2621,3,64,2,350,7,8.2,5.2,67,30.7
2622,1,60,7,475,18,8.3,2.5,40,32.5
2623,7,63,4,156,4,5.1,5.3,61,56.6
2624,5,96,10,365,1,4.3,6.1,93,46.6
2625,4,97,5,405,14,7.7,6.1,49,53.1
2626,10,44,7,355,1,5.1,6.7,63,60.9
2627,4,45,3,114,10,6.0,7.0,71,32.5
2628,4,88,10,345,12,4.3,1.5,37,57.7
2629,6,82,2,264,22,5.1,3.4,95,51.5
2630,8,87,7,488,9,8.0,5.8,50,59.4
2631,8,83,5,109,2,8.0,4.5,99,62.7
2632,5,86,1,78,4,5.0,2.3,34,40.5
2633,6,62,1,422,2,5.7,4.9,96,46.3
2634,4,43,9,47,5,4.7,3.9,72,44.9
2635,9,66,5,91,12,4.4,3.7,45,56.8
2636,8,57,1,289,9,9.0,6.7,64,48.2
2637,10,60,7,43,18,7.3,3.9,72,50.1
2638,10,67,9,131,7,6.7,1.2,68,65.4
2639,1,74,1,319,17,7.8,1.4,39,35.5
2640,2,61,10,75,2,8.2,7.0,49,34.1
2641,9,79,4,493,23,8.0,7.7,30,63.5
2642,8,62,3,242,23,4.1,5.8,35,32.2
2643,3,42,5,139,16,4.9,3.6,82,30.0
2644,8,79,7,198,7,7.3,7.6,75,53.0
2645,1,89,8,307,9,5.9,5.6,95,52.9
2646,10,49,2,453,1,8.9,6.9,67,45.3
2647,4,64,7,444,11,7.3,6.4,62,35.5
2648,3,91,1,469,22,8.8,3.7,96,59.2
2649,6,88,7,300,5,5.0,4.4,64,56.8
2650,7,47,8,391,1,8.3,2.3,74,53.7
2651,4,94,2,208,20,5.6,3.0,51,51.5
2652,7,50,9,85,22,8.9,6.4,97,52.2
2653,9,44,1,317,23,4.8,7.3,46,39.3
2654,2,97,6,468,2,6.6,6.1,34,45.0
2655,3,84,1,439,16,8.0,4.3,86,38.6
2656,5,92,3,268,6,6.2,1.6,69,38.1
2657,3,94,6,95,20,6.3,1.4,59,45.2
2658,8,76,3,156,4,8.9,3.6,71,63.9
2659,10,95,8,183,22,6.1,4.2,36,62.7
2660,8,98,5,252,0,7.0,5.3,48,63.5
2661,8,84,2,274,7,4.3,1.0,70,43.5
2662,9,77,4,495,11,8.2,7.9,63,58.7
2663,4,68,9,313,13,7.2,3.5,51,48.1
2664,5,44,4,436,15,6.0,6.9,81,31.8
2665,5,48,10,189,9,4.1,4.7,35,42.2
2666,8,98,10,336,14,7.0,1.9,54,62.1
2667,7,87,8,193,20,4.1,6.6,95,82.5
2668,9,41,5,489,23,4.0,6.0,39,30.0
2669,8,40,10,364,14,7.1,4.7,55,56.8
2670,2,79,1,464,9,4.9,4.6,34,30.0
2671,10,99,7,37,20,5.0,1.6,97,63.0
2672,4,90,3,89,6,7.3,5.6,79,47.0
2673,6,69,10,357,2,4.3,7.4,46,46.8
2674,2,50,8,135,1,5.6,1.7,40,38.7
2675,7,67,3,99,5,4.7,2.8,82,65.2
2676,3,83,1,34,20,6.9,7.3,79,54.3
2677,3,51,5,195,8,7.3,3.0,37,30.0
2678,2,78,2,475,9,7.6,5.6,91,52.6
2679,8,65,4,288,3,5.3,4.7,58,52.9
2680,6,52,1,138,2,4.4,5.2,73,38.1
2681,1,98,9,318,8,4.4,3.9,74,45.1
2682,1,47,6,207,23,6.1,3.1,58,30.0
2683,7,93,8,76,21,8.7,1.3,88,66.3
2684,8,67,4,218,16,5.1,6.2,44,41.9
2685,5,97,9,36,13,5.3,6.2,99,53.4
2686,5,69,2,453,9,4.5,5.7,73,48.1
2687,4,48,9,307,12,7.0,5.5,65,44.7
2688,6,78,5,425,11,7.4,2.7,86,55.2
2689,6,70,6,74,0,7.2,1.2,93,66.7
2690,3,97,3,460,21,8.3,6.7,67,45.6
2691,9,60,4,288,18,6.4,4.4,46,47.6
2692,7,95,6,322,18,4.7,3.1,56,60.9
2693,1,86,7,106,5,5.4,1.7,46,37.6
2694,7,73,1,337,12,7.3,1.4,92,58.2
2695,5,94,7,457,18,7.1,3.4,40,31.7
2696,5,70,1,48,12,6.7,6.6,93,49.3
2697,2,91,5,41,21,7.4,7.4,68,31.1
2698,4,64,6,340,20,7.2,7.3,31,30.0
2699,6,51,2,304,3,8.4,7.4,95,38.9
2700,10,40,10,67,23,6.9,7.4,83,49.1
2701,7,94,9,24,1,7.9,4.7,58,54.9
2702,5,61,10,269,14,5.2,2.5,74,45.5
2703,9,79,6,182,11,7.4,6.6,60,62.3
2704,3,76,7,221,6,8.5,2.5,78,50.2
2705,1,86,10,486,19,5.9,2.9,38,30.0
2706,4,40,8,120,17,7.9,2.6,56,38.4
2707,9,40,10,90,22,7.6,4.6,85,58.2
2708,4,96,1,449,12,4.3,3.3,74,47.5
2709,2,81,8,182,16,6.9,2.1,72,45.6
2710,10,93,4,192,3,4.7,4.2,51,62.0
2711,5,81,10,160,24,8.8,7.1,62,56.4
2712,3,60,8,157,13,8.1,5.0,56,30.0
2713,9,54,6,85,19,4.5,7.1,69,49.8
2714,4,56,9,217,12,4.6,2.4,55,51.2
2715,6,61,4,347,2,7.0,2.2,74,59.4
2716,2,77,2,247,17,5.7,5.0,74,46.4
2717,6,74,2,300,13,4.2,4.2,55,49.3
2718,3,84,5,191,14,6.7,5.6,99,62.9
2719,9,55,10,335,2,5.9,6.6,96,73.5
2720,2,47,9,450,0,4.5,6.3,35,30.0
2721,9,86,3,59,23,8.0,7.6,57,50.3
2722,5,56,8,26,16,8.6,3.8,96,50.2
2723,8,56,4,193,2,7.8,2.4,42,68.8
2724,2,93,6,170,13,8.1,4.9,92,40.3
2725,6,65,10,230,2,5.1,1.8,42,43.0
2726,3,52,6,321,12,5.3,3.0,30,30.0
2727,10,56,3,105,14,5.0,2.5,69,56.4
2728,5,77,5,416,17,7.8,3.8,66,41.0
2729,8,56,3,272,13,8.7,1.8,60,50.2
2730,10,87,1,40,20,7.6,1.2,46,46.0
2731,1,53,7,276,2,8.4,5.6,38,32.6
2732,5,84,4,398,18,7.2,5.3,93,63.6
2733,3,45,7,422,7,5.9,6.0,86,36.7
2734,4,74,3,400,3,6.1,5.6,42,37.7
2735,2,85,5,463,3,4.4,1.8,66,42.1
2736,9,53,5,52,18,4.2,3.0,43,48.7
2737,3,86,2,279,10,7.5,1.9,54,43.3
2738,2,47,10,253,0,6.2,6.9,86,44.0
2739,10,54,2,22,7,6.8,6.2,71,62.6
2740,9,93,4,366,14,6.8,2.4,71,58.5
2741,7,66,4,327,0,5.4,3.4,76,50.0
2742,6,52,4,246,6,6.4,7.8,73,50.2
2743,1,88,6,303,20,6.4,5.2,70,32.1
2744,5,70,2,89,19,5.9,6.6,32,30.0
2745,3,92,6,473,19,8.1,2.9,30,43.7
2746,1,95,7,458,23,6.3,2.5,40,43.1
2747,4,74,10,332,10,7.0,6.5,36,35.9
2748,2,99,3,383,13,8.5,5.8,41,36.7
2749,2,45,8,490,21,8.3,5.8,67,30.0
2750,3,44,2,273,15,8.5,4.9,83,31.8
2751,8,61,8,163,13,5.4,4.9,96,63.6
2752,8,97,5,43,11,4.2,6.1,82,53.9
2753,7,88,2,472,16,5.3,2.9,61,52.0
2754,6,62,7,444,13,5.4,3.5,74,43.4
2755,9,64,2,253,9,8.5,7.1,80,46.0
2756,4,73,6,352,23,7.2,3.2,66,52.5
2757,1,65,10,194,13,4.4,4.8,88,37.5
2758,8,86,3,351,17,4.7,5.9,83,60.3
2759,7,44,9,344,21,4.8,8.0,47,30.2
2760,7,65,3,376,8,7.2,4.0,30,37.7
2761,3,59,3,178,16,7.7,4.0,50,40.9
2762,4,45,5,367,5,8.3,6.9,57,54.0
2763,10,45,7,367,7,8.7,6.6,45,36.0
2764,9,98,8,305,12,5.0,6.1,77,64.4
2765,6,89,7,37,17,5.5,4.2,57,55.7
2766,5,57,9,63,4,5.2,3.3,51,38.1
2767,3,43,5,174,5,5.8,5.3,30,32.9
2768,9,56,10,374,20,8.6,7.1,71,50.4
2769,5,96,3,429,18,6.9,7.2,99,58.7
2770,5,53,6,396,3,7.7,1.8,32,34.4
2771,4,53,5,250,6,6.5,4.0,73,50.1
2772,4,52,4,390,3,4.1,4.3,56,31.4
2773,1,46,2,335,24,4.3,7.8,80,30.0
2774,7,83,7,421,10,6.7,5.7,53,59.5
2775,9,94,5,244,11,7.6,3.9,49,53.0
2776,3,54,4,236,13,5.1,1.2,61,37.6
2777,2,58,8,75,12,7.6,5.0,42,30.0
2778,3,82,9,50,9,8.1,1.7,72,42.5
2779,1,86,9,376,17,6.1,6.8,49,40.6
2780,6,83,3,78,15,7.7,6.3,31,37.2
2781,7,74,3,399,4,6.0,4.2,97,54.0
2782,2,56,5,405,7,7.4,4.0,89,44.5
2783,8,74,5,372,13,7.8,7.3,33,43.8
2784,6,58,10,442,4,9.0,3.0,46,52.5
2785,4,59,2,464,23,5.7,2.7,30,34.8
2786,5,75,1,254,7,6.1,7.6,62,46.4
2787,8,74,8,126,24,4.8,6.7,59,62.0
2788,3,71,3,210,5,5.0,6.7,34,34.9
2789,3,97,1,499,15,7.5,2.4,41,53.8
2790,4,87,1,37,3,8.6,2.0,61,54.1
2791,1,83,2,420,11,6.0,1.2,67,36.4
2792,9,79,6,245,10,4.9,2.7,46,64.6
2793,8,63,6,186,2,5.4,6.4,87,57.5
2794,8,56,3,90,11,6.3,2.7,69,48.3
2795,10,46,4,381,4,5.5,6.1,53,50.7
2796,6,82,2,73,5,5.2,2.8,41,53.7
2797,7,89,2,264,18,7.7,3.8,48,55.5
2798,6,40,7,369,17,4.0,7.9,58,50.9
2799,9,74,1,95,15,6.7,2.7,81,67.3
2800,3,71,7,54,22,8.0,3.6,46,43.8
2801,3,75,1,286,10,5.3,3.1,50,30.7
2802,3,52,6,336,4,7.0,1.8,89,42.6
2803,10,45,3,319,8,7.3,4.4,49,49.5
2804,3,97,8,140,2,7.3,3.7,82,58.8
2805,9,53,6,343,7,6.2,5.9,92,61.8
2806,4,76,2,44,5,5.7,6.7,86,47.9
2807,7,87,8,451,3,8.2,4.8,58,57.4
2808,9,54,5,179,11,7.8,1.2,30,52.8
2809,7,86,8,103,11,5.6,5.3,88,54.7
2810,9,43,8,133,24,4.5,1.4,93,69.3
2811,3,79,6,242,20,4.4,5.3,73,30.1
2812,4,98,2,407,15,4.5,5.8,77,60.4
2813,8,55,8,185,9,6.9,2.4,44,48.5
2814,6,67,6,210,21,4.3,6.7,64,53.4
2815,5,55,6,194,13,5.7,7.4,52,41.3
2816,4,43,8,20,12,7.8,6.7,82,44.1
2817,8,84,1,406,8,5.5,3.1,74,61.4
2818,1,65,2,248,6,7.8,5.1,42,35.2
2819,9,67,9,105,11,7.7,7.4,63,54.2
2820,1,71,8,81,4,5.2,3.2,67,45.9
2821,8,84,7,339,17,7.6,6.7,99,57.2
2822,4,41,7,420,3,7.7,1.1,97,46.4
2823,9,70,5,401,1,6.0,1.0,34,57.7
2824,5,42,2,225,2,5.1,6.3,69,44.2
2825,3,93,6,124,11,6.6,6.3,99,56.9
2826,9,47,10,337,2,8.6,6.5,50,47.5
2827,9,63,3,310,3,7.2,7.5,57,57.3
2828,4,54,4,269,5,4.9,1.8,32,30.0
2829,4,82,10,32,11,7.4,2.6,52,60.6
2830,8,70,2,182,18,6.1,7.3,48,46.9
2831,2,48,2,62,9,7.0,2.2,79,30.0
2832,9,78,8,405,0,7.7,5.8,87,56.0
2833,6,84,8,459,16,6.6,4.7,49,51.1
2834,9,41,10,130,15,8.1,1.6,82,58.4
2835,8,47,6,224,8,7.6,3.0,38,58.4
2836,7,46,5,403,24,7.1,4.6,33,32.1
2837,1,95,8,275,20,4.8,7.0,70,43.4
2838,3,83,4,326,8,8.2,6.0,54,34.7
2839,2,90,4,457,22,8.7,5.4,63,40.3
2840,5,78,5,163,8,4.7,4.5,38,54.0
2841,5,81,1,165,11,6.4,3.1,42,35.3
2842,5,96,1,410,22,5.3,1.8,38,50.5
2843,4,55,2,320,8,7.8,3.9,33,36.1
2844,5,74,8,183,14,7.6,1.2,63,50.6
2845,3,69,7,188,1,4.7,2.5,36,40.2
2846,1,49,10,497,10,8.4,4.0,44,30.0
2847,5,77,9,317,10,4.9,3.9,67,61.7
2848,9,57,5,252,7,8.0,1.3,81,72.3
2849,9,89,2,410,22,6.3,5.1,36,53.9
2850,4,44,7,290,5,5.6,4.8,74,56.7
2851,3,92,8,79,20,4.8,1.5,88,51.0
2852,1,68,7,315,19,4.8,7.6,50,34.4
2853,2,78,7,486,6,7.3,1.7,57,52.2
2854,8,99,5,254,2,6.8,7.0,32,50.3
2855,1,73,2,184,7,4.6,1.0,43,30.0
2856,8,82,6,213,17,4.6,7.2,31,37.1
2857,7,84,4,253,16,4.4,1.1,58,68.2
2858,8,62,10,387,10,7.7,6.3,47,46.9
2859,6,44,2,202,1,7.6,3.5,66,40.9
2860,9,69,9,352,24,4.3,6.2,74,50.3
2861,3,45,7,251,20,6.8,3.8,74,45.2
2862,10,95,6,380,23,4.4,1.5,53,58.3
2863,4,97,5,126,18,8.5,6.4,75,49.4
2864,6,85,3,397,6,8.5,1.5,41,51.5
2865,8,83,10,242,17,7.5,7.5,82,54.7
2866,5,43,10,99,7,8.6,1.4,74,45.4
2867,3,68,4,253,13,8.1,4.4,61,50.4
2868,6,62,3,400,6,8.1,6.1,47,45.4
2869,4,45,8,203,20,6.8,3.8,42,36.1
2870,9,71,3,447,3,5.5,2.5,33,51.4
2871,3,81,7,204,16,5.1,6.3,52,38.3
2872,4,57,7,153,4,5.6,6.5,91,59.5
2873,7,54,7,239,11,7.1,7.5,83,45.2
2874,7,79,7,307,8,4.9,3.6,84,59.7
2875,4,97,2,383,19,5.3,4.5,98,56.1
2876,6,71,10,221,12,6.3,3.5,69,60.0
2877,3,48,3,389,24,5.2,2.8,43,38.5
2878,6,76,10,165,17,6.9,6.3,57,50.5
2879,2,49,9,343,19,8.6,3.4,96,45.6
2880,8,59,3,146,8,7.7,4.0,58,52.0
2881,2,45,2,476,3,7.3,3.8,90,30.0
2882,7,87,9,154,20,6.9,6.0,97,52.5
2883,9,95,10,133,7,6.4,7.4,38,54.1
2884,1,98,9,283,0,4.9,5.7,46,36.4
2885,8,42,4,83,16,8.5,4.3,78,41.8
2886,7,81,9,154,24,5.2,6.5,92,65.2
2887,6,50,3,60,8,4.5,5.5,75,43.5
2888,6,82,7,315,19,7.8,1.4,42,49.1
2889,6,56,7,22,12,4.9,1.7,74,40.1
2890,9,71,8,420,1,5.9,1.3,82,62.6
2891,2,43,10,213,12,4.1,4.2,46,30.0
2892,1,43,4,482,8,4.7,6.8,76,30.0
2893,6,56,3,129,19,4.9,3.2,91,50.0
2894,10,80,3,240,5,4.3,3.7,79,64.3
2895,8,58,5,389,0,7.3,7.4,72,40.4
2896,3,44,1,387,24,8.2,6.9,97,40.6
2897,10,71,10,455,4,5.9,5.7,57,52.0
2898,1,61,3,425,2,8.4,2.9,74,31.1
2899,9,95,6,23,3,5.1,1.8,70,69.9
2900,1,45,3,263,0,5.6,1.1,65,44.6
2901,3,74,5,409,13,4.8,1.7,62,42.8
2902,8,61,9,185,8,7.1,3.0,54,46.9
2903,3,40,2,45,23,6.1,4.9,48,30.0
2904,4,59,2,414,3,7.1,1.4,76,50.4
2905,8,61,6,493,17,7.8,2.0,62,57.9
2906,1,87,6,36,13,6.7,2.3,96,67.9
2907,6,94,8,235,24,7.1,5.4,43,46.9
2908,1,50,2,111,3,8.7,5.3,62,31.9
2909,1,52,9,50,24,5.5,4.9,71,45.3
2910,8,98,2,224,9,5.8,2.8,94,76.2
2911,4,81,1,438,2,7.6,3.6,76,34.3
2912,1,42,10,419,22,7.1,1.7,64,33.5
2913,10,48,2,226,6,4.9,2.6,61,61.7
2914,7,99,7,126,9,5.9,7.3,84,82.1
2915,5,51,8,165,12,6.3,7.9,83,50.0
2916,5,62,5,386,3,6.1,5.5,80,44.2
2917,1,53,6,120,17,4.9,7.4,88,30.0
2918,10,72,1,387,10,8.6,5.5,43,69.2
2919,6,57,6,337,24,7.8,1.2,47,50.1
2920,9,88,8,387,3,6.4,8.0,84,58.6
2921,9,98,3,260,23,7.4,1.7,85,66.9
2922,8,80,1,430,13,8.5,5.8,78,59.6
2923,5,48,4,266,17,4.7,2.8,89,49.1
2924,1,62,1,182,7,5.3,3.7,82,30.0
2925,9,49,8,391,9,6.7,5.5,35,42.1
2926,1,58,5,192,4,8.0,4.1,99,30.0
2927,8,86,1,54,22,4.2,2.8,37,57.4
2928,5,44,8,303,6,8.9,3.3,44,36.7
2929,3,86,9,378,11,6.3,3.4,55,49.2
2930,7,91,10,400,24,5.8,7.7,68,67.9
2931,7,62,2,377,2,5.5,6.6,32,41.4
2932,9,69,9,412,3,4.9,4.2,86,61.0
2933,7,64,8,479,9,8.0,2.4,39,49.5
2934,3,67,7,418,3,8.8,6.7,32,35.6
2935,1,73,3,40,14,6.1,2.1,75,48.0
2936,8,84,2,327,9,8.8,2.5,51,57.5
2937,3,95,7,182,20,8.1,3.6,96,52.4
2938,8,87,5,116,21,6.4,7.2,94,70.0
2939,8,86,6,326,15,7.4,1.9,48,65.5
2940,5,64,4,358,14,6.2,1.9,91,41.5
2941,1,49,2,74,18,6.8,4.5,86,44.8
2942,10,53,9,490,19,4.3,2.9,42,54.4
2943,7,81,3,352,18,7.5,5.0,45,51.5
2944,10,96,7,146,17,4.3,4.2,45,68.6
2945,5,85,8,447,11,8.1,4.0,81,52.0
2946,8,97,2,212,24,8.1,1.8,70,69.1
2947,9,69,6,262,15,5.2,2.0,77,57.1
2948,7,94,8,368,0,5.6,6.7,68,47.7
2949,7,80,7,107,15,6.4,7.2,42,42.0
2950,1,64,3,355,1,7.0,2.6,33,32.8
2951,4,53,1,428,23,5.4,1.8,72,33.3
2952,2,74,6,234,14,7.0,1.4,75,55.6
2953,2,91,8,111,6,5.5,5.3,76,55.4
2954,2,87,6,322,0,4.3,6.0,82,54.6
2955,4,73,5,483,4,4.0,3.6,54,42.6
2956,1,49,8,254,9,4.5,5.8,70,33.9
2957,4,74,2,203,21,8.0,6.0,32,30.0
2958,2,50,1,57,20,8.8,7.5,42,34.0
2959,5,50,1,158,3,6.1,1.5,47,39.9
2960,3,60,4,214,13,6.6,2.3,66,43.8
2961,8,60,6,34,12,4.7,1.5,72,65.8
2962,4,61,9,276,0,6.8,7.1,63,38.0
2963,1,84,1,154,15,4.7,6.5,84,39.0
2964,1,46,1,20,22,7.1,5.0,81,34.0
2965,10,94,5,68,8,8.7,1.6,65,61.0
2966,3,56,10,115,21,5.0,2.9,83,42.8
2967,9,41,5,220,15,7.8,3.1,88,58.7
2968,7,51,5,432,18,4.1,4.9,81,46.3
2969,2,96,10,45,14,5.9,2.8,48,54.3
2970,9,81,6,362,13,4.6,1.5,41,44.9
2971,10,57,8,448,19,5.8,6.1,40,59.0
2972,2,93,3,254,9,4.9,3.1,77,50.7
2973,3,98,9,368,20,5.9,4.2,45,42.4
2974,10,50,1,263,11,6.1,1.9,76,48.8
2975,2,55,4,377,0,5.5,6.6,96,30.0
2976,3,88,9,346,20,7.3,5.0,60,41.6
2977,6,90,8,415,16,8.6,7.3,37,56.9
2978,9,57,10,370,8,6.0,4.5,90,60.1
2979,9,74,9,435,22,5.0,7.6,73,66.9
2980,7,92,1,393,18,5.4,7.2,79,51.6
2981,3,98,9,423,24,8.3,5.0,64,55.9
2982,4,65,3,394,17,6.9,7.5,90,40.4
2983,6,55,10,70,6,6.3,3.3,84,45.3
2984,5,45,9,100,8,4.7,3.6,95,47.1
2985,2,96,1,55,21,6.2,1.3,43,35.9
2986,6,83,1,86,20,5.4,5.1,33,32.2
2987,3,82,9,148,11,8.7,6.1,46,41.7
2988,8,86,6,389,6,8.4,6.4,98,65.8
2989,2,86,4,174,13,4.4,2.0,53,49.2
2990,1,87,7,264,14,6.6,4.1,78,51.2
2991,9,81,5,130,14,5.1,2.2,84,72.0
2992,3,51,10,187,5,6.1,5.6,52,40.9
2993,1,99,7,487,20,8.4,2.1,41,44.4
2994,7,52,8,161,13,6.6,7.3,40,33.5
2995,10,43,8,375,1,5.7,2.6,58,53.9
2996,5,78,1,216,7,5.0,3.0,91,55.9
2997,5,93,8,490,12,8.0,7.0,82,66.9
2998,1,41,6,128,22,7.1,4.2,77,37.4
2999,9,65,4,395,5,6.3,1.2,95,71.0
3000,7,98,8,98,4,5.1,4.5,77,54.5
